WigleWifi-1.4,appRelease=2.26,model=SM-G900F,release=6.0.1,device=klte,display=MMB29M.G900FXXU1CPI8,board=MSM8974,brand=samsung,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
14:ae:db:3e:cc:7a,Gabby,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,8,-78,32.06193834,34.77312071,51,4,WIFI
a4:2b:8c:8c:57:11,RAPHAEL_5,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:41,48,-91,32.06193834,34.77312071,51,4,WIFI
14:ae:db:31:e4:85,ITAYMALKA_5,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,48,-91,32.06193834,34.77312071,51,4,WIFI
64:70:02:c5:57:be,TP-LINK_C557BE,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],14/11/2017 00:41,11,-86,32.06193834,34.77312071,51,4,WIFI
c4:12:f5:f7:db:22,Naomi,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,9,-88,32.06193834,34.77312071,51,4,WIFI
8c:0c:90:0e:a8:c8,Lily&Bloom,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 00:41,9,-89,32.06193834,34.77312071,51,4,WIFI
14:ae:db:bd:f2:0d,smile_5,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,48,-92,32.06193834,34.77312071,51,4,WIFI
14:ae:db:31:fb:ba,moran1,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,5,-89,32.06193834,34.77312071,51,4,WIFI
14:ae:db:b1:fe:75,lirona1980,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,1,-89,32.06193834,34.77312071,51,4,WIFI
10:5a:f7:03:6c:01,p3michael_2.4,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,1,-91,32.06193834,34.77312071,51,4,WIFI
14:ae:db:53:0d:7d,DA STUDIO,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,11,-91,32.06193834,34.77312071,51,4,WIFI
b4:ee:b4:a8:1a:bb,SaeedFanClub,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 00:41,6,-91,32.06193834,34.77312071,51,4,WIFI
14:ae:db:b2:de:85,Nina,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,6,-91,32.06193834,34.77312071,51,4,WIFI
a0:4f:d4:45:51:e1,Rotem,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,1,-92,32.06193834,34.77312071,51,4,WIFI
10:be:f5:3c:9b:20,BenAms,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,1,-92,32.06193834,34.77312071,51,4,WIFI
c4:12:f5:fa:9e:8e,Meshi,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,4,-93,32.06193834,34.77312071,51,4,WIFI
b4:ee:b4:86:c7:49,meravs,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 00:41,6,-93,32.06193834,34.77312071,51,4,WIFI
fc:2d:5e:86:a2:ba,MF910_86A2BA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 00:41,1,-94,32.06193834,34.77312071,51,4,WIFI
54:35:30:91:81:0e,HP-Print-0e-LaserJet 200,[ESS],14/11/2017 00:41,6,-82,32.06193834,34.77312071,51,4,WIFI
d8:38:fc:6c:b1:cc,LEUMI ,[ESS][BLE],14/11/2017 00:41,36,-92,32.06193834,34.77312071,51,4,WIFI
c4:ea:1d:f7:63:35,TNCAPF76335,[WPS][ESS],14/11/2017 00:41,1,-91,32.06193834,34.77312071,51,4,WIFI
8c:0c:90:0e:a8:c8,Lily&Bloom,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 00:41,9,-82,32.0618477,34.77306885,50,4,WIFI
8c:0c:90:0e:a9:d8,Lily&Bloom,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 00:41,9,-79,32.0618477,34.77306885,50,4,WIFI
a0:4f:d4:2a:d7:e2,Or_5,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,58,-85,32.0618477,34.77306885,50,4,WIFI
06:ae:db:53:0d:7d,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,11,-83,32.0618477,34.77306885,50,4,WIFI
fc:d7:33:9a:ef:e3,TP-LINK_5G_EFE1,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 00:41,149,-90,32.0618477,34.77306885,50,4,WIFI
8c:dc:d4:98:b5:c4,Roomer,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,60,-93,32.0618477,34.77306885,50,4,WIFI
74:88:8b:fe:7a:38,maayan,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,1,-87,32.0618477,34.77306885,50,4,WIFI
06:ae:db:58:b0:75,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,6,-87,32.0618477,34.77306885,50,4,WIFI
6c:b0:ce:39:3f:c8,Anabelha_2.4,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:41,5,-89,32.0618477,34.77306885,50,4,WIFI
14:ae:db:47:52:dd,Bakoon,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,6,-91,32.0618477,34.77306885,50,4,WIFI
14:ae:db:52:8c:c5,Kim,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,6,-91,32.0618477,34.77306885,50,4,WIFI
14:ae:db:4e:10:15,cdline,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,11,-92,32.0618477,34.77306885,50,4,WIFI
10:0d:7f:9a:1c:f8,netta,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 00:41,11,-92,32.0618477,34.77306885,50,4,WIFI
a0:ab:1b:55:b1:88,Nitzayos,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,5,-92,32.0618477,34.77306885,50,4,WIFI
8c:dc:d4:98:b5:d2,Roomer-Guest,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,7,-92,32.0618477,34.77306885,50,4,WIFI
14:ae:db:bd:f2:0a,smile,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,7,-94,32.0618477,34.77306885,50,4,WIFI
14:ae:db:31:86:ba,sinergia,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,2,-94,32.0618477,34.77306885,50,4,WIFI
14:ae:db:58:b0:75,Bezeq_WiFi,[ESS],14/11/2017 00:41,6,-89,32.0618477,34.77306885,50,4,WIFI
70:62:b8:31:0f:d3,davidlapin,[ESS][BLE],14/11/2017 00:41,6,-94,32.0618477,34.77306885,50,4,WIFI
f0:3e:90:0f:4d:9d,leumi_fl13,[ESS][BLE],14/11/2017 00:41,36,-79,32.06177286,34.77303547,54,4,WIFI
14:af:db:31:e4:82,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,2,-89,32.06177286,34.77303547,54,4,WIFI
14:ae:db:31:e4:82,ITAYMALKA,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,2,-89,32.06177286,34.77303547,54,4,WIFI
00:1b:9e:8d:2c:62,miro,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,6,-88,32.06177286,34.77303547,54,4,WIFI
a4:2b:8c:8c:57:10,RAPHAEL_2.4,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:41,1,-87,32.06177286,34.77303547,54,4,WIFI
8c:59:c3:ed:06:72,Guri ,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:41,6,-88,32.06177286,34.77303547,54,4,WIFI
8c:dc:d4:98:b5:d2,Roomer-Guest,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,7,-85,32.06177286,34.77303547,54,4,WIFI
14:ae:db:53:0d:7d,DA STUDIO,[WPA2-PSK-CCMP][ESS],14/11/2017 00:41,11,-71,32.06177286,34.77303547,54,4,WIFI
